UnitNumber,Name,Model,PV,Type,Size,Move,Role,Skill,Short,ShortMin,Medium,MediumMin,Long,LongMin,Extreme,ExtremeMin,Overheat,Armor,Structure,Threshold,Specials,Image
7254,"Jump Platoon, Marian 3049+",(1/2) (SRM),13,CI,1,"4""j",,,1,false,1,false,0,false,0,false,0,3,1,0,"AM,CAR4",https://i.ibb.co/5TGJ8px/mul-blank.png
7255,"Jump Platoon, Marian 3049+",(1/2) (MG),11,CI,1,"4""j",,,1,false,0,false,0,false,0,false,0,3,1,0,"AM,CAR4",https://i.ibb.co/5TGJ8px/mul-blank.png
7256,"Motorized Platoon, Marian","(1/4) (Rifle, Ballistic)",8,CI,1,"6""m",,,1,false,0,false,0,false,0,false,0,2,1,0,"AM,CAR5",https://i.ibb.co/5TGJ8px/mul-blank.png
7257,"Motorized Platoon, Marian","(1/4) (Rifle, Energy)",9,CI,1,"6""m",,,0,false,0,false,0,false,0,false,0,2,1,0,"AM,CAR5",https://i.ibb.co/5TGJ8px/mul-blank.png
7258,"Motorized Platoon, Marian",(1/4) (Flamer),9,CI,1,"4""m",,,1,false,0,false,0,false,0,false,0,2,1,0,"AM,CAR5,HT1/-/-",https://i.ibb.co/5TGJ8px/mul-blank.png
7259,"Motorized Platoon, Marian (1/4)",(LRM),8,CI,1,"4""m",,,1,false,1,false,0,false,0,false,0,1,1,0,"AM,CAR5",https://i.ibb.co/5TGJ8px/mul-blank.png
7260,"Motorized Platoon, Marian",(1/4) (SRM),10,CI,1,"4""m",,,1,false,1,false,0,false,0,false,0,2,1,0,"AM,CAR5",https://i.ibb.co/5TGJ8px/mul-blank.png
7261,"Motorized Platoon, Marian",(1/4) (MG),8,CI,1,"4""m",,,1,false,0,false,0,false,0,false,0,2,1,0,"AM,CAR5",https://i.ibb.co/5TGJ8px/mul-blank.png
7262,"Motorized Platoon, Marian 3049+","(1/4) (Rifle, Ballistic)",11,CI,1,"6""m",,,1,false,0,false,0,false,0,false,0,3,1,0,"AM,CAR5",https://i.ibb.co/5TGJ8px/mul-blank.png
7263,"Motorized Platoon, Marian 3049+","(1/4) (Rifle, Energy)",11,CI,1,"6""m",,,0,false,0,false,0,false,0,false,0,3,1,0,"AM,CAR5",https://i.ibb.co/5TGJ8px/mul-blank.png
7264,"Motorized Platoon, Marian 3049+",(1/4) (Flamers),11,CI,1,"4""m",,,1,false,0,false,0,false,0,false,0,3,1,0,"AM,CAR5,HT1/-/-",https://i.ibb.co/5TGJ8px/mul-blank.png
7265,"Motorized Platoon, Marian 3049+",(1/4) (LRM),12,CI,1,"4""m",,,1,false,1,false,0,false,0,false,0,3,1,0,"AM,CAR5",https://i.ibb.co/5TGJ8px/mul-blank.png
7266,"Motorized Platoon, Marian 3049+",(1/4) (SRM),13,CI,1,"6""m",,,1,false,1,false,0,false,0,false,0,3,1,0,"AM,CAR5",https://i.ibb.co/5TGJ8px/mul-blank.png
7267,"Motorized Platoon, Marian 3049+",(1/4) (MG),10,CI,1,"4""m",,,1,false,0,false,0,false,0,false,0,3,1,0,"AM,CAR5",https://i.ibb.co/5TGJ8px/mul-blank.png
7268,"Mechanized Tracked Platoon, Marian","(Rifle, Ballistic)",5,CI,1,"6""t",,,1,false,0,false,0,false,0,false,0,1,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7269,"Mechanized Tracked Platoon, Marian","(Rifle, Energy)",7,CI,1,"6""t",,,0,false,0,false,0,false,0,false,0,1,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7270,"Mechanized Tracked Platoon, Marian",(Flamer),5,CI,1,"6""t",,,1,false,0,false,0,false,0,false,0,1,1,0,"CAR20,HT1/-/-",https://i.ibb.co/5TGJ8px/mul-blank.png
7272,"Mechanized Tracked Platoon, Marian",(SRM),8,CI,1,"6""t",,,1,false,1,false,0,false,0,false,0,1,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7273,"Mechanized Tracked Platoon, Marian",(MG),5,CI,1,"6""t",,,1,false,0,false,0,false,0,false,0,1,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7274,"Mechanized Tracked Platoon, Marian 3049+","(Rifle, Ballistic)",6,CI,1,"6""t",,,1,false,0,false,0,false,0,false,0,2,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7275,"Mechanized Tracked Platoon, Marian 3049+",(Flamer),7,CI,1,"6""t",,,1,false,0,false,0,false,0,false,0,2,1,0,"CAR20,HT1/-/-",https://i.ibb.co/5TGJ8px/mul-blank.png
7276,"Mechanized Tracked Platoon, Marian 3049+","(Rifle, Energy)",9,CI,1,"6""t",,,0,false,0,false,0,false,0,false,0,2,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7277,"Mechanized Tracked Platoon, Marian 3049+",(LRM),10,CI,1,"6""t",,,1,false,1,false,0,false,0,false,0,2,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7278,"Mechanized Tracked Platoon, Marian 3049+",(SRM),10,CI,1,"6""t",,,1,false,1,false,0,false,0,false,0,2,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7279,"Mechanized Tracked Platoon, Marian 3049+",(MG),6,CI,1,"6""t",,,1,false,0,false,0,false,0,false,0,2,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7280,"Mechanized Wheeled Platoon, Marian","(Rifle, Ballistic)",5,CI,1,"8""w",,,1,false,0,false,0,false,0,false,0,1,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7281,"Mechanized Wheeled Platoon, Marian","(Rifle, Energy)",7,CI,1,"8""w",,,0,false,0,false,0,false,0,false,0,1,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7282,"Mechanized Wheeled Platoon, Marian",(Flamer),5,CI,1,"6""w",,,1,false,0,false,0,false,0,false,0,1,1,0,"CAR20,HT1/-/-",https://i.ibb.co/5TGJ8px/mul-blank.png
7284,"Mechanized Wheeled Platoon, Marian",(SRM),9,CI,1,"8""w",,,1,false,1,false,0,false,0,false,0,1,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7285,"Mechanized Wheeled Platoon, Marian",(MG),5,CI,1,"6""w",,,1,false,0,false,0,false,0,false,0,1,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7286,"Mechanized Wheeled Platoon, Marian 3049+","(Rifle, Ballistic)",7,CI,1,"8""w",,,1,false,0,false,0,false,0,false,0,2,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7287,"Mechanized Wheeled Platoon, Marian 3049+","(Rifle, Energy)",9,CI,1,"8""w",,,0,false,0,false,0,false,0,false,0,2,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7288,"Mechanized Wheeled Platoon, Marian 3049+",(Flamer),7,CI,1,"6""w",,,1,false,0,false,0,false,0,false,0,2,1,0,"CAR20,HT1/-/-",https://i.ibb.co/5TGJ8px/mul-blank.png
7289,"Mechanized Wheeled Platoon, Marian 3049+",(LRM),10,CI,1,"6""w",,,1,false,1,false,0,false,0,false,0,2,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7290,"Mechanized Wheeled Platoon, Marian 3049+",(SRM),10,CI,1,"6""w",,,1,false,1,false,0,false,0,false,0,2,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7291,"Mechanized Wheeled Platoon, Marian 3049+",(MG),6,CI,1,"6""w",,,1,false,0,false,0,false,0,false,0,2,1,0,CAR20,https://i.ibb.co/5TGJ8px/mul-blank.png
7292,Roadrunner (Emerald Harrier),RD-1R,22,BM,1,"28""",,,2,false,2,false,0,false,0,false,0,1,1,0,ENE,https://i.ibb.co/V2FSLgK/roadrunner-emerald-harrier-3150.jpg
7293,Valiant,VLT-3E,33,BM,1,"14""",,,3,false,3,false,0,false,0,false,0,4,1,0,,https://i.ibb.co/8N43Tcx/valiant-3e-xtr.png
7294,Beowulf IIC,PR,49,BM,2,"16""/12""j",,,3,false,3,false,1,false,0,false,0,5,2,0,"C3I,ECM,ENE,LPRB,MHQ2,RCN,WAT,JMPW1",https://i.ibb.co/QmM4Xff/beowulf-iic-proto.png
7295,Hatchetman,HCT-7R,34,BM,2,"10""j",,,4,false,4,false,0,false,0,false,0,5,2,0,"ENE,MEL",https://i.ibb.co/NmJXGc7/hatchetman-xtro.png
7296,Enforcer III,ENF-7D,27,BM,2,"10""j",,,2,false,2,false,2,false,0,false,0,5,2,0,"CASEII,FLK1/1/1",https://i.ibb.co/68d1Tzp/enforcer-iii-7d-xtr.png
7297,Quaestor Mobile Tactical Command HQ, ,21,CV,1,"12""t",,,1,false,0,false,0,false,0,false,0,3,2,0,"ECM,MHQ5,RCN,SRCH",https://i.ibb.co/zbx2jxX/praetorian-edda.png
7298,Strix Stealth VTOL, ,29,CV,1,"18""v",,,2,false,2,false,0,false,0,false,0,2,2,0,"ATMO,ECM,LPRB,RCN,SRCH,STL,TUR(2/2/-),WAT",https://i.ibb.co/wBDtMVD/strix-3150.png
7299,Diggs Drone Control Tank, ,21,CV,1,"12""w",,,1,false,1,false,0,false,0,false,0,5,2,0,"AECM,AMP,CASE,DCC4,SRCH,TUR(1/1/-)",https://i.ibb.co/gDSpj3g/diggs-xtr.png
7300,Zephyr Hovertank (OmniDrone),Prime,26,CV,2,"18""h",,,0,false,1,false,1,false,0,false,0,4,2,0,"AECM,DRO,OMNI,SRCH,TUR(0*/1/1)",https://i.ibb.co/G9VLQgd/zephyr-3050u.png
7301,Zephyr Hovertank (OmniDrone),A,31,CV,2,"18""h",,,2,false,2,false,0,false,0,false,0,4,2,0,"AECM,DRO,ENE,OMNI,SRCH,TAG,TUR(2/2/-)",https://i.ibb.co/G9VLQgd/zephyr-3050u.png
7302,Zephyr Hovertank (OmniDrone),B,29,CV,2,"18""h",,,0,false,0,false,0,false,0,false,0,4,2,0,"AECM,BH,C3S,DRO,ENE,MHQ1,OMNI,RCN,SRCH,TUR(0*/0*/-)",https://i.ibb.co/G9VLQgd/zephyr-3050u.png
7303,Zephyr Hovertank (OmniDrone),C,23,CV,2,"18""h",,,0,false,0,false,0,false,0,false,0,4,2,0,"AECM,DRO,OMNI,SRCH",https://i.ibb.co/G9VLQgd/zephyr-3050u.png
7304,Condor Multi-Purpose Tank,,23,CV,2,"12""t",,,2,false,2,false,2,false,0,false,0,3,3,0,"FLK0*/0*/0*,IF1,SRCH,TUR(1/1/1,IF1)",https://i.ibb.co/pQ5zVFv/condor-rg.png
7305,Condor Multi-Purpose Tank,(Reactive),24,CV,2,"12""t",,,2,false,2,false,2,false,0,false,0,3,3,0,"FLK0*/0*/0*,IF1,RCA,SRCH,TUR(1/1/1,IF1)",https://i.ibb.co/pQ5zVFv/condor-rg.png
7306,Hexareme HQ Hovercraft, ,50,CV,4,"14""h",,,2,false,1,false,0,false,0,false,0,8,7,0,"AMS,CASE,ECM,FLK0*/0*/0*,IT4,MHQ3,SRCH,TUR(2/1/0*,AMS,FLK0*/0*/0*)",https://i.ibb.co/FK2v0Jd/hexareme-3150.png
7307,Surat (Gray Death) Solahma Suit,(Sqd4),10,BA,1,"6""f",,,2,false,0,false,0,false,0,false,0,1,2,0,"AM,CAR4,MEC",https://i.ibb.co/7NLj0Yk/gray-death-standard-3058u.png
7309,Highlander,HGN-732 (Jorgensson),52,BM,4,"6""j",,,4,false,5,false,5,false,0,false,1,9,7,0,"CASE,IF1,OVL",https://i.ibb.co/Nr9LwY8/highlander-rg.png
7310,Atlas II,AS7-D-H (Kerensky),67,BM,4,"6""",,,7,false,7,false,5,false,0,false,1,10,8,0,"CASE,ECM,FLK1/1/1,IF1,PRB,RCN",https://i.ibb.co/1z7pd9J/atlas-ii-rg.png
7311,Awesome,AWS-8Q (Buck),42,BM,4,"10""",,,3,false,3,false,3,false,0,false,0,8,4,0,ENE,https://i.ibb.co/LR026VX/awesome-rg.png
7312,Brigand,LDT-5,26,BM,1,"14""j",,,2,false,2,false,0,false,0,false,0,3,1,0,"ENE,MEL",https://i.ibb.co/TR6710f/brigand-3067.png
7313,Brigand,LDT-XPR1,19,BM,1,"12""j",,,2,false,2,false,0,false,0,false,0,3,1,0,,https://i.ibb.co/TR6710f/brigand-3067.png
7314,Brigand,LDT-XPR2,26,BM,1,"12""j",,,3,false,3,false,0,false,0,false,0,3,1,0,"AECM,ENE",https://i.ibb.co/TR6710f/brigand-3067.png
7315,Brigand,LDT-XPR3,20,BM,1,"12""j",,,2,false,2,false,0,false,0,false,0,3,1,0,"ENE,MEL",https://i.ibb.co/TR6710f/brigand-3067.png
7316,Brigand,LDT-XPR4,19,BM,1,"12""j",,,2,false,2,false,0,false,0,false,0,3,1,0,ENE,https://i.ibb.co/TR6710f/brigand-3067.png
7317,Brigand,LDT-XPR5,24,BM,1,"10""/16""j",,,2,false,2,false,0,false,0,false,0,3,1,0,"ENE,JMPS1",https://i.ibb.co/TR6710f/brigand-3067.png
7318,Mongoose,Gunslinger MON-66GX,28,BM,1,"16""",,,2,false,2,false,0,false,0,false,1,3,1,0,"MAS,STL",https://i.ibb.co/m8RgG2V/mongoose-xtr.png
7319,Wyvern City,WVE-5UX,34,BM,2,"10""/8""j",,,3,false,3,false,1,false,0,false,0,5,4,0,"CASE,JMPW1,MHQ1,SRM2/2",https://i.ibb.co/gdX5r2Y/wyvern-xtr.png
7320,Screamer LAM,SCR-1X-LAM,30,BM,2,"10""/8""j",,,1,false,1,false,1,false,0,false,0,5,5,0,"BOMB1,FUEL4,JMPW1,LAM(24""g/4a)",https://i.ibb.co/J2B7yPz/screamer-lam-xtr.png
7321,Exterminator,EXT-4DX,55,BM,3,"16""/10""j",,,4,false,4,false,0,false,0,false,0,7,3,0,"AMS,JMPW1",https://i.ibb.co/vzFhnHy/exterminator-4dx-xtr.png
7322,Thug,THG-11ECX (Jose),43,BM,4,"8""j",,,3,false,3,false,2,false,0,false,2,8,4,0,"ECM,MHQ1,SRM2/2,STL",https://i.ibb.co/6ZmTGyQ/thug-xtr.png
7323,Rifleman III,RF2-A,39,BM,4,"4""",,,4,false,4,false,4,false,0,false,1,6,4,0,"ECM,OVL,STL",https://i.ibb.co/3dnRyyR/rifleman-iii-xtr.png
7325,Hellcat II,HCT-213BC (Herman),24,AF,2,7a,,,1,false,1,false,0,false,0,false,0,3,4,1,"BOMB2,ENE,FUEL44,MDS2,MHQ1,SPC,VSTOL",https://i.ibb.co/BKRrFZm/hellcat-ii-3050u.png
7326,Swift,SWF-606CA (Aaron),26,AF,1,12a,,,2,false,2,false,0,false,0,false,0,2,6,1,"BOMB1,ENE,FUEL12,SPC,VSTOL",https://i.ibb.co/S0Mznmg/swift-3050u.png
7327,Rhino Fire Support Tank,(Hagar),45,CV,4,"6""t",,,3,false,4,false,3,false,0,false,0,11,5,0,"AMS,IF2,LRM1/2/2,SRCH,TUR(3/4/3,IF2,LRM1/2/2)",https://i.ibb.co/M5K2C2f/rhino-3050u.png
7328,Burke II Superheavy Tank, ,47,CV,4,"4""t",,,9,false,9,false,1,false,0,false,0,4,10,0,"AC8/8/-,IF1,SRCH,TUR(8/8/-,AC8/8/-)",https://i.ibb.co/5WQV2Wb/burke-3050u.png
7329,Cyrano Gunship,Fury,26,CV,1,"20""v",,,2,false,2,false,0,false,0,false,0,1,2,0,"AMS,ATMO,ECM,IT4,REAR(0*/-/-),TUR(2/2/-),SRCH",https://i.ibb.co/2dmrptQ/cyrano-3050u.png
7330,Beagle Hover Scout,(LRRP),15,CV,1,"22""h",,,0,false,0,false,0,false,0,false,0,1,1,0,"ENE,MDS2,PRB,RCN,SRCH",https://i.ibb.co/z6FcFnY/beagle-3050u.png
7331,Marauder II,MAD-6S,52,BM,4,"6""j",,,5,false,5,false,4,false,0,false,1,10,5,0,"AMS,CASE",https://i.ibb.co/QP2xNZF/marauder-ii-4s-pp.png
7332,Inquisitor II,ITW-200 SecurityMech,27,IM,2,"8""",,,2,false,2,false,0,false,0,false,0,4,4,0,"AFC,CASEII,ES,PRB,RCN,SRCH,TSEMP1",https://i.ibb.co/fpXmbkq/inquisitor-trva.png
7334,Prairie Schooner Land Train,,8,SV,3,"8""w",,,0,false,0,false,0,false,0,false,0,4,6,0,"BAR,CT17,HTC,LG,ORO",https://i.ibb.co/0ysvvMs/prairie-schooner-trva.png
7335,Prairie Schooner Module, ,2,SV,2,"0""w",,,0,false,0,false,0,false,0,false,0,1,2,0,"BAR,CT22,HTC,ORO",https://i.ibb.co/0ysvvMs/prairie-schooner-trva.png
7341,Vulcan,(John Carras),45,BM,2,"14""j",,,3,false,3,false,0,false,0,false,0,5,2,0,"PRB,RCN,ECM,TAG,ENE",https://i.ibb.co/q0Gx2rJ/vulcan-rg.png
7342,Vanquisher,VQR-7V (Pravuil),57,BM,4,"6""",,,6,false,5,false,2,false,0,false,0,10,8,0,"C3I,CASE,MHQ2,IF0*",https://i.ibb.co/59xMSvv/vanquisher-3067.png
7343,Hornet,HNT-182,17,BM,1,"10""j",,,2,false,2,false,0,false,0,false,0,2,1,0,"CASE,IF0*",https://i.ibb.co/pvb1j2M/hornet-3050u.png
7344,UrbanMech,UM-R93,17,BM,1,"2""/4""j",,,2,false,2,false,0,false,0,false,0,6,3,0,"CR,ENE",https://i.ibb.co/yPv4pnB/urbanmech-rg.png
7345,Blade,BLD-XR,33,BM,1,"14""",,,2,false,2,false,2,false,0,false,0,4,2,0,RCA,https://i.ibb.co/qm6m3wB/blade-xtr.png
7346,Hunchback,HBK-7S,52,BM,2,"16""",,,4,false,4,false,0,false,0,false,0,5,2,0,"AECM,BH,RCN,SRM2/2,TAG",https://i.ibb.co/5nDy5yK/hunchback-7s-xtr.png
7347,Penthesilea,PEN-3H,42,BM,3,"6""j",,,4,false,4,false,0,false,0,false,1,8,8,0,CASEII,https://i.ibb.co/ChrrYBc/penthesilea-3075.png
7348,Prefect,PRF-1C,43,BM,3,"10""",,,3,false,3,false,1,false,0,false,0,7,4,0,"AECM,C3EM,C3S,MHQ1,ENE",https://i.ibb.co/kcnWBsM/prefect-3085.png
7349,Awesome,AWS-11R,41,BM,4,"8""",,,2,false,3,false,3,false,0,false,1,7,4,0,"CASEII,ECM,IF2,STL",https://i.ibb.co/Mk2rTyL/awesome-11r-xtr.png
7350,Hatamoto-Ku,HTM-27W2,42,BM,4,"8""",,,3,false,3,false,2,false,0,false,0,8,6,0,"CASEII,C3BSS,MHQ2",https://i.ibb.co/xmnhYks/hatamoto-ku-xtr.png
7351,Boreas,Prime,35,BM,3,"8""qt",,,4,false,4,false,2,false,0,false,0,6,5,0,"CASE,OMNI,QV,TUR(4/4/2)",https://i.ibb.co/s911WCz/boreas-3150.png
7352,Boreas,A,29,BM,3,"8""qt",,,2,false,2,false,2,false,0,false,0,6,5,0,"CASE,FLK1/1/1,OMNI,QV,TUR(2/2/2,FLK1/1/1)",https://i.ibb.co/s911WCz/boreas-3150.png
7353,Boreas,B,29,BM,3,"8""qt",,,2,false,2,false,2,false,0,false,0,6,5,0,"CASE,OMNI,QV,TUR(2/2/2)",https://i.ibb.co/s911WCz/boreas-3150.png
7354,Boreas,C,35,BM,3,"8""qt",,,5,false,4,false,1,false,0,false,0,6,5,0,"CASE,OMNI,QV,TUR(5/4/1)",https://i.ibb.co/s911WCz/boreas-3150.png
7355,Boreas,D,31,BM,3,"8""qt",,,3,false,3,false,0,false,0,false,1,6,5,0,"ENE,OMNI,QV,TUR(3/3/-)",https://i.ibb.co/s911WCz/boreas-3150.png
7356,Orca,OC-1X,73,BM,4,"4""",,,4,false,4,false,4,false,0,false,3,19,9,0,"ARTSC-1,CASEII,ECM,IF1,LG,OVL",https://i.ibb.co/XV30pmS/orca-xtr.png
7357,Thunderbird II Battle Armor,(Sqd4),18,BA,1,"4""f",,,3,false,3,false,0,false,0,false,0,1,2,0,"CAR4,C3S,FLK1/1/-,MEC,MHQ1,RFA",https://i.ibb.co/VS9zz7N/thunderbird-ii-xtr.png
7358,Persepolis,2,54,AF,2,6a,,,7,false,7,false,6,false,3,false,1,7,4,3,"BOMB2,CR,FUEL20,REAR1/-/-/-,SPC,VSTOL",https://i.ibb.co/r29T8X9/persepolis-proto.png
7359,Tortoise II Battle Armor,[C3] (Sqd4),22,BA,1,"4""f",,,4,false,4,false,0,false,0,false,0,1,2,0,"CAR4,C3S,MHQ1,STL",https://i.ibb.co/pdb7WSx/tortoise-ii-xtr.png
7360,Tortoise II Battle Armor,[LRM] (Sqd4),22,BA,1,"4""f",,,4,false,4,false,1,false,0,false,0,1,2,0,"CAR4,IF1,STL",https://i.ibb.co/pdb7WSx/tortoise-ii-xtr.png
7361,Tortoise II Battle Armor,[SRM] (Sqd4),23,BA,1,"4""f",,,5,false,5,false,0,false,0,false,0,1,2,0,"CAR4,STL",https://i.ibb.co/pdb7WSx/tortoise-ii-xtr.png
7362,Tortoise II Battle Armor,[aSRM] (Sqd4),20,BA,1,"4""f",,,4,false,4,false,0,false,0,false,0,1,2,0,"CAR4,STL",https://i.ibb.co/pdb7WSx/tortoise-ii-xtr.png
7365,Catapult,"""Butterbee 2""",40,BM,3,"8""j",,,6,false,6,false,0,false,0,false,0,6,5,0,,https://i.ibb.co/gT50xFk/catapult-rg.png
7370,Notos,Prime,44,BM,3,"12""qw",,,5,false,5,false,0,false,0,false,0,7,3,0,"ENE,OMNI,QV,TUR(5/5/-)",https://i.ibb.co/n0NcdYj/notos-3150.png
7371,Notos,A,37,BM,3,"10""qw",,,3,false,3,false,2,false,0,false,0,7,3,0,"CASE,FLK1/1/1,OMNI,QV,TUR(3/3/2,FLK1/1/1)",https://i.ibb.co/n0NcdYj/notos-3150.png
7372,Notos,B,43,BM,3,"10""qw",,,4,false,4,false,2,false,0,false,0,7,3,0,"CASE,IF2,LRM2/2/2,OMNI,QV,TUR(4/4/2,LRM2/2/2,IF2)",https://i.ibb.co/n0NcdYj/notos-3150.png
7373,Notos,C,46,BM,3,"10""qw",,,4,false,4,false,0,false,0,false,1,7,3,0,"CASE,ECM,LTAG,OMNI,PRB,QV,RCN,SRM2/2,TUR(4/4/-,SRM2/2)",https://i.ibb.co/n0NcdYj/notos-3150.png
7374,Notos,D,38,BM,3,"10""qw",,,3,false,3,false,3,false,0,false,0,7,3,0,"ENE,OMNI,QV,TUR(3/3/3)",https://i.ibb.co/n0NcdYj/notos-3150.png
7375,Parash,3,40,BM,1,"14""j",,,2,false,2,false,2,false,0,false,0,4,2,0,"AECM,BH,DN,ENE,RCN,TAG",https://i.ibb.co/LkmqNxV/parash-3085.png
7376,Goshawk II,RISC,38,BM,2,"14""j",,,2,false,2,false,1,false,0,false,1,5,2,0,"CASE,ECS,HT1/1/1",https://i.ibb.co/gPrS8CS/goshawk-iic-xtr.png
7377,Osprey,OSP-36,31,BM,2,"8""j",,,3,false,2,false,2,false,0,false,1,6,3,0,"CASE,IF0*,RAMS,RHS",https://i.ibb.co/8xncQ3x/osprey-3085.png
7378,Ryoken III-XP (Skinwalker),Prime,42,BM,2,"12""",,,4,false,4,false,3,false,0,false,2,6,3,0,"CASE,CR,DN,OMNI,SRM1/1,TSM",https://i.ibb.co/hKYpwZH/ryoken-iii-skinwalker-rg.png
7379,Ryoken III-XP (Skinwalker),A,44,BM,2,"12""",,,4,false,4,false,3,false,0,false,4,6,3,0,"CR,DN,ENE,OMNI,RHS,TSM",https://i.ibb.co/hKYpwZH/ryoken-iii-skinwalker-rg.png
7380,Ryoken III-XP (Skinwalker),B,55,BM,2,"16""",,,4,false,4,false,0,false,0,false,4,6,3,0,"CASEII,CR,DN,ECM,OMNI,TSM",https://i.ibb.co/hKYpwZH/ryoken-iii-skinwalker-rg.png
7381,Ryoken III-XP (Skinwalker),C,46,BM,2,"12""",,,4,false,4,false,1,false,0,false,3,6,3,0,"CASE,CR,DN,OMNI,TSEMP1,TSM",https://i.ibb.co/hKYpwZH/ryoken-iii-skinwalker-rg.png
7382,Ryoken III-XP (Skinwalker),D,37,BM,2,"12""",,,4,false,3,false,1,false,0,false,1,6,3,0,"CASEII,CR,DN,MEL,OMNI,TSM",https://i.ibb.co/hKYpwZH/ryoken-iii-skinwalker-rg.png
7383,Lament,LMT-2D,43,BM,3,"10""",,,3,false,3,false,3,false,0,false,1,7,3,0,"AECM,DCC1,ENE,RHS",https://i.ibb.co/Z2qgqmN/lament-3145.png
7384,Triskelion,TRK-4V,60,BM,3,"10""",,,6,false,6,false,3,false,0,false,0,9,4,0,"CASEII,ECM,IF2,TUR(6/6/3,IF2)",https://i.ibb.co/zZ4GyCL/triskelion-xtr.png
7385,Lich,UABM-2R,46,BM,4,"6""",,,3,false,3,false,3,false,0,false,1,9,4,0,"AECM,BHJ2,CASEII,DRO,OVL",https://i.ibb.co/HP6x0DV/lich-xtr.png
7386,Padilla Anti-Missile Tank, ,24,CV,2,"6""w",,,2,false,2,false,2,false,0,false,0,4,3,0,"ECM,STL,RAMS,SRCH,TUR(2/2/2,RAMS)",https://i.ibb.co/sWzQyR8/padilla-3085.png
7387,Clan Interface Armor,(Sqd4),6,BA,1,"6""f",,,0,false,0,false,0,false,0,false,0,0,2,0,"AM,CAR4,MEC",https://i.ibb.co/gFgLgXS/machina-domini-jfr.png
7388,Aegis Point Defense Suit,(Sqd4),13,BA,1,"6""f",,,0,false,0,false,0,false,0,false,0,1,2,0,"AM,CAR4,MEC,RAMS,STL",https://i.ibb.co/cJhSJ62/angerona-3085.png
7389,Grenadier II Battle Armor,A (Sqd4),17,BA,1,"4""f",,,3,false,2,false,0,false,0,false,0,2,2,0,"CAR4,MEC,STL",https://i.ibb.co/Y8mTF1V/grenadier-3075.png
7391,Grenadier II Battle Armor,B (Sqd4),17,BA,1,"4""f",,,1,false,1,false,1,false,0,false,0,2,2,0,"C3S,CAR4,IF1,MEC,MHQ1,STL",https://i.ibb.co/Y8mTF1V/grenadier-3075.png
7392,Grenadier II Battle Armor,C (Sqd4),18,BA,1,"4""f",,,3,false,2,false,0,false,0,false,0,2,2,0,"CAR4,HT1/-/-,MEC,STL",https://i.ibb.co/Y8mTF1V/grenadier-3075.png
7393,Grenadier II Battle Armor,D (Sqd4),17,BA,1,"4""f",,,0,false,0,false,0,false,0,false,0,2,2,0,"ARTBA-1,CAR4,MEC,STL",https://i.ibb.co/Y8mTF1V/grenadier-3075.png
7395,Ti Ts'ang,TSG-9H (Jason),36,BM,3,"12""j",,,3,false,2,false,0,false,0,false,1,7,3,0,"ENE,MEL,TSM",https://i.ibb.co/n1nLcjY/ti-ts-ang-3060.png
7396,Hornet,HNT-181,14,BM,1,"10""j",,,2,false,1,false,0,false,0,false,0,2,1,0,"CASE,IF0*",https://i.ibb.co/pvb1j2M/hornet-3050u.png
7397,Awesome,AWS-10KM (Cameron),53,BM,4,"6""",,,5,false,5,false,4,false,0,false,0,8,6,0,"ARM,C3I,ECM,ENE,MHQ2",https://i.ibb.co/LR026VX/awesome-rg.png
7398,Atlas II,AS7-D-H (Devlin),55,BM,4,"6""",,,5,false,5,false,4,false,0,false,0,10,5,0,"AECM,AMS,ARM,CASEII,FLK1/1/1,IF1",https://i.ibb.co/1z7pd9J/atlas-ii-rg.png
7399,Dragoon,AEM-05C,41,BM,3,"8""/6""j",,,3,false,3,false,1,false,0,false,0,8,3,0,"AECM,C3I,CASEII,CR,FLK1/1/1,MHQ2",https://i.ibb.co/cysqbYT/dragoon-lot2.png
7400,Lament,LMT-2R (Manes),50,BM,3,"10""",,,5,false,5,false,3,false,0,false,0,7,3,0,"C3S,MHQ1,RHS",https://i.ibb.co/Z2qgqmN/lament-3145.png
